"id","verification","phone","datetime","lat","lon","city","state","country","remaining_beta","address","total_litter","cigaretteButts","lighters","cigaretteBox","tobaccoPouch","papers_filters","plastic_smoking_pk","filters","filterbox","smokingOther","sweetWrappers","cardboardFoodPackaging","paperFoodPackaging","plasticFoodPackaging","plasticCutlery","crisp_small","crisp_large","styrofoam_plate","napkins","sauce_packet","glass_jar","glass_jar_lid","foodOther","coffeeCups","coffeeLids","coffeeOther","beerCan","beerBottle","spiritBottle","wineBottle","brokenGlass","paperCardAlcoholPackaging","plasticAlcoholPackaging","bottleTops","alcoholOther","plasticWaterBottle","fizzyDrinkBottle","bottleLid","bottleLabel","tinCan","sportsDrink","straws","plastic_cups","plastic_cup_tops","milk_bottle","milk_carton","paper_cups","juice_cartons","juice_bottles","juice_packet","ice_tea_bottles","ice_tea_can","energy_can","softDrinkOther","gloves","facemasks","condoms","mental","deodorant","ear_swabs","tooth_pick","tooth_brush","sanitaryOther","dogshit","Random_dump","No_id_plastic","Metal_object","plastic_bags","election_posters","forsale_posters","books","magazines","paper","stationary","washing_up","hair_tie","ear_plugs","batteries","elec_small","elec_large","Other_Unknown","microplastics","mediumplastics","macroplastics","rope_small","rope_medium","rope_large","fishing_gear_nets","buoys","degraded_plasticbottle","degraded_plasticbag","degraded_straws","degraded_lighters","baloons","lego","shotgun_cartridges","coastal_other","art","adidas","amazon","aldi","apple","applegreen","asahi","avoca","ballygowan","bewleys","brambles","budweiser","bulmers","burgerking","butlers","cadburys","cafe_nero","camel","carlsberg","centra","coke","circlek","coles","colgate","corona","costa","doritos","drpepper","dunnes","duracell","durex","esquires","frank_and_honest","fritolay","gatorade","gillette","guinness","haribo","heineken","insomnia","kellogs","kfc","lidl","lindenvillage","lolly_and_cookes","loreal","lucozade","nero","nescafe","nestle","marlboro","mars","mcdonalds","nike","obriens","pepsi","powerade","redbull","ribena","samsung","sainsburys","spar","subway","supermacs","supervalu","starbucks","tayto","tesco","thins","volvic","waitrose","walkers","woolworths","wilde_and_greene","wrigleys",""
"1","2","iPhone 7","2018-09-10 21:09:46","52.5149","13.390352777778","Berlin","Berlin","Germany","","Friedrichstadt-Passagen (Q 207), 60, Jägerstraße, Friedrichstadt-Passagen, Mitte, Berlin, 10117, Germany","8","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","2","iPhone 7","2018-09-10 21:09:55","52.515013888889","13.390388888889","Berlin","Berlin","Germany","","Friedrichstadt-Passagen (Q 207), 60, Jägerstraße, Friedrichstadt-Passagen, Mitte, Berlin, 10117, Germany","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","2","iPhone 7","2018-09-10 21:09:58","52.51505","13.390358333333","Berlin","Berlin","Germany","","Friedrichstadt-Passagen (Q 207), 60, Jägerstraße, Friedrichstadt-Passagen, Mitte, Berlin, 10117, Germany","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4","2","iPhone 7","2018-09-10 21:10:01","52.515019444444","13.390366666667","Berlin","Berlin","Germany","","Friedrichstadt-Passagen (Q 207), 60, Jägerstraße, Friedrichstadt-Passagen, Mitte, Berlin, 10117, Germany","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","2","iPhone 7","2018-09-10 21:10:58","52.514911111111","13.390261111111","Berlin","Berlin","Germany","","Friedrichstadt-Passagen (Q 207), 60, Jägerstraße, Friedrichstadt-Passagen, Mitte, Berlin, 10117, Germany","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","2","iPhone 7","2018-09-10 21:11:00","52.514911111111","13.390261111111","Berlin","Berlin","Germany","","Friedrichstadt-Passagen (Q 207), 60, Jägerstraße, Friedrichstadt-Passagen, Mitte, Berlin, 10117, Germany","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","2","iPhone 7","2018-09-10 21:11:01","52.515188888889","13.390286111111","Berlin","Berlin","Germany","","Friedrichstadt-Passagen (Q 207), 60, Jägerstraße, Friedrichstadt-Passagen, Mitte, Berlin, 10117, Germany","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8","2","iPhone 7","2018-09-10 21:11:04","52.515105555556","13.390311111111","Berlin","Berlin","Germany","","Friedrichstadt-Passagen (Q 207), 60, Jägerstraße, Friedrichstadt-Passagen, Mitte, Berlin, 10117, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9","2","iPhone 7","2018-09-10 21:11:13","52.515041666667","13.390625","Berlin","Berlin","Germany","","Friedrichstadt-Passagen (Q 207), 60, Jägerstraße, Friedrichstadt-Passagen, Mitte, Berlin, 10117, Germany","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10","2","iPhone 7","2018-09-10 21:11:39","52.514988888889","13.390847222222","Berlin","Berlin","Germany","","Fischer's Fritz, 49, Charlottenstraße, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11","2","iPhone 7","2018-09-10 21:12:37","52.514994444444","13.391202777778","Berlin","Berlin","Germany","","33, Charlottenstraße, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12","2","iPhone 7","2018-09-10 21:13:07","52.514583333333","13.392172222222","Berlin","Berlin","Germany","","French Cathedral, 5, Gendarmenmarkt, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13","2","iPhone 7","2018-09-10 21:14:32","52.515033333333","13.393325","Berlin","Berlin","Germany","","Bistro am Gendarmenmarkt, Französische Straße, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14","2","iPhone 7","2018-09-10 21:14:33","52.515033333333","13.393325","Berlin","Berlin","Germany","","Bistro am Gendarmenmarkt, Französische Straße, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15","2","iPhone 7","2018-09-10 21:14:34","52.515033333333","13.393325","Berlin","Berlin","Germany","","Bistro am Gendarmenmarkt, Französische Straße, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16","2","iPhone 7","2018-09-10 21:14:36","52.515052777778","13.393311111111","Berlin","Berlin","Germany","","Bistro am Gendarmenmarkt, Französische Straße, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","4","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17","2","iPhone 7","2018-09-10 21:14:37","52.515122222222","13.393322222222","Berlin","Berlin","Germany","","Markgrafen-Palais, Behrenstraße, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18","2","iPhone 7","2018-09-10 21:14:39","52.515091666667","13.393352777778","Berlin","Berlin","Germany","","Markgrafen-Palais, Behrenstraße, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19","2","iPhone 7","2018-09-10 21:14:48","52.515080555556","13.393577777778","Berlin","Berlin","Germany","","39, Französische Straße, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20","2","iPhone 7","2018-09-11 18:21:04","52.514886111111","13.390211111111","Berlin","Berlin","Germany","","Friedrichstadt-Passagen (Q 207), 60, Jägerstraße, Friedrichstadt-Passagen, Mitte, Berlin, 10117, Germany","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21","2","iPhone 7","2018-09-11 18:21:07","52.514963888889","13.390361111111","Berlin","Berlin","Germany","","Friedrichstadt-Passagen (Q 207), 60, Jägerstraße, Friedrichstadt-Passagen, Mitte, Berlin, 10117, Germany","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22","2","iPhone 7","2018-09-11 18:21:10","52.514991666667","13.390463888889","Berlin","Berlin","Germany","","Friedrichstadt-Passagen (Q 207), 60, Jägerstraße, Friedrichstadt-Passagen, Mitte, Berlin, 10117, Germany","11","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23","2","iPhone 7","2018-09-11 18:21:05","52.514886111111","13.390211111111","Berlin","Berlin","Germany","","Friedrichstadt-Passagen (Q 207), 60, Jägerstraße, Friedrichstadt-Passagen, Mitte, Berlin, 10117, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24","2","iPhone 7","2018-09-12 10:26:29","52.516625","13.390744444444","Berlin","Berlin","Germany","","Deutsche Bank Kunsthalle, 13-15, Unter den Linden, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","12","1","2","3","","","","","","","","","","","","","","","","","","","","","","","1","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25","2","iPhone 7","2018-09-12 10:26:33","52.516777777778","13.391052777778","Berlin","Berlin","Germany","","Deutsche Bank Kunsthalle, 13-15, Unter den Linden, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26","2","iPhone 7","2018-09-12 10:26:53","52.516558333333","13.390752777778","Berlin","Berlin","Germany","","Hotel Carlton, Unter den Linden, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27","2","iPhone 7","2018-09-12 10:26:57","52.516602777778","13.390725","Berlin","Berlin","Germany","","Hotel Carlton, Unter den Linden, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28","2","iPhone 7","2018-09-12 10:27:03","52.516752777778","13.390986111111","Berlin","Berlin","Germany","","Deutsche Bank Kunsthalle, 13-15, Unter den Linden, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29","2","iPhone 7","2018-09-12 10:27:04","52.516741666667","13.391008333333","Berlin","Berlin","Germany","","Deutsche Bank Kunsthalle, 13-15, Unter den Linden, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30","2","iPhone 7","2018-09-12 10:27:08","52.516747222222","13.390963888889","Berlin","Berlin","Germany","","Deutsche Bank Kunsthalle, 13-15, Unter den Linden, Spandauer Vorstadt, Mitte, Berlin, 10117, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31","2","iPhone 7","2018-09-12 10:48:11","52.537377777778","13.395008333333","Mitte","Berlin","Germany","","Factory Berlin, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32","2","iPhone 7","2018-09-12 10:48:24","52.537163888889","13.394708333333","Mitte","Berlin","Germany","","Factory Berlin, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33","2","iPhone 7","2018-09-12 10:48:43","52.537169444444","13.394819444444","Mitte","Berlin","Germany","","Factory Berlin, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34","2","iPhone 7","2018-09-12 10:48:56","52.537158333333","13.394819444444","Mitte","Berlin","Germany","","Factory Berlin, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"35","2","iPhone 7","2018-09-12 10:48:59","52.537136111111","13.394844444444","Mitte","Berlin","Germany","","Factory Berlin, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36","2","iPhone 7","2018-09-12 10:49:55","52.537288888889","13.394633333333","Mitte","Berlin","Germany","","Factory Berlin, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37","2","iPhone 7","2018-09-12 10:51:10","52.537177777778","13.394822222222","Mitte","Berlin","Germany","","Factory Berlin, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38","2","iPhone 7","2018-09-12 10:51:15","52.537180555556","13.394825","Mitte","Berlin","Germany","","Factory Berlin, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39","2","iPhone 7","2018-09-12 12:01:15","52.536613888889","13.394819444444","Mitte","Berlin","Germany","","78, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40","2","iPhone 7","2018-09-12 12:01:18","52.536613888889","13.394819444444","Mitte","Berlin","Germany","","78, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41","2","iPhone 7","2018-09-12 12:01:21","52.536725","13.394830555556","Mitte","Berlin","Germany","","78, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42","2","iPhone 7","2018-09-12 12:01:25","52.536644444444","13.394844444444","Mitte","Berlin","Germany","","78, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43","2","iPhone 7","2018-09-12 12:01:28","52.536669444444","13.3948","Mitte","Berlin","Germany","","78, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44","2","iPhone 7","2018-09-12 12:01:32","52.536708333333","13.394758333333","Mitte","Berlin","Germany","","78, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45","2","iPhone 7","2018-09-12 12:01:35","52.536727777778","13.394761111111","Mitte","Berlin","Germany","","78, Rheinsberger Straße, Spandauer Vorstadt, Mitte, Berlin, 10115, Germany","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
